,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,2193 ktoe,98 ktoe,0 ktoe,0 ktoe,6130 ktoe,1091 ktoe,25 ktoe,7010 ktoe,0 ktoe,91 ktoe,16639 ktoe,Production,2009
1,3874 ktoe,11758 ktoe,5076 ktoe,3484 ktoe,0 ktoe,0 ktoe,0 ktoe,253 ktoe,1329 ktoe,0 ktoe,25773 ktoe,Imports,2009
2,-37 ktoe,-127 ktoe,-6622 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-182 ktoe,-290 ktoe,0 ktoe,-7258 ktoe,Exports,2009
3,0 ktoe,0 ktoe,-246 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-246 ktoe,International marine bunkers,2009
4,0 ktoe,0 ktoe,-508 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-508 ktoe,International aviation bunkers,2009
5,-729 ktoe,243 ktoe,-468 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-953 ktoe,Stock changes,2009
6,5302 ktoe,11974 ktoe,-2768 ktoe,3484 ktoe,6130 ktoe,1091 ktoe,25 ktoe,7081 ktoe,1039 ktoe,91 ktoe,33447 ktoe,TPES,2009
7,0 ktoe,2444 ktoe,-2389 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,56 ktoe,Transfers,2009
8,173 ktoe,689 ktoe,-880 ktoe,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,-47 ktoe,0 ktoe,0 ktoe,-65 ktoe,Statistical differences,2009
9,-1733 ktoe,0 ktoe,-47 ktoe,-36 ktoe,-6130 ktoe,-1091 ktoe,-24 ktoe,-227 ktoe,3992 ktoe,-39 ktoe,-5335 ktoe,Electricity plants,2009
